Date,Channel,Product,Unit,Revenue
Apr-25,Retailer,BIODERMA SENSIBIO REINIG.GEL 500ML,412,"€ 7,587"
Apr-25,Retailer,BIODERMA SEBIUM CR.NI.PEEL 40ML,12,€ 238
Apr-25,Retailer,BIODERMA ATODE.INT GEL CREME 75ML,64,€ 628
Apr-25,Retailer,BIODERMA ATODE.INT GEL CREME 200ML,34,€ 591
Apr-25,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 100ML,57,€ 411
Apr-25,Retailer,BIODERMA HYDRABIO H2O MIZ.REIN 2 500ML,381,"€ 7,514"
Apr-25,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 2 500ML,16,€ 309
Apr-25,Retailer,BIODERMA SENSI.H2O REINIG.LOT. 2 500ML,"2,694","€ 52,831"
Apr-25,Retailer,BIODERMA SENSIBIO REINIG.GEL 100ML,86,€ 631
Apr-25,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 200ML,9,€ 103
Apr-25,Retailer,BIODERMA PHOTO.MAX S.SP.50+2885 50LF 200ML,0,€ 0
Apr-25,Retailer,BIODERMA ATODE.INT GEL CREME 500ML,53,"€ 1,387"
Apr-25,Retailer,BIODERMA SEBIUM REI.G.M.AKT. 200ML,53,€ 690
Apr-25,Retailer,BIODERMA ATODE.INT AUGENCREME 100ML,124,"€ 2,719"
Apr-25,Retailer,BIODERMA PHOTO.SET AQUA-SET,0,€ 0
Apr-25,Retailer,BIODERMA PH.APR.S. CREME 200ML,14,€ 225
Apr-25,Retailer,BIODERMA PHOTODERM AQU.FL.H.50+ 50LF 40ML,0,€ 0
Apr-25,Retailer,BIODERMA PHOTODERM AQ.FL.PO.CR. 9865-- 30ML,0,€ 0
Apr-25,Retailer,BIODERMA PHO.AUTO. SPRAY 150ML,47,€ 691
Apr-25,Retailer,BIODERMA PHOTODERM CR.UNGET.50+ 50LF 40ML,91,"€ 1,618"
Apr-25,Retailer,BIODERMA PHOTODERM CR.HELL 50+ 50LF 40ML,41,€ 720
Apr-25,Retailer,BIODERMA PHOTODERM SPRAY 50+ 50LF 200ML,24,€ 485
Apr-25,Retailer,BIODERMA PH.AKN M. CREME 30-- 40ML,94,"€ 1,888"
Apr-25,Retailer,BIODERMA PHOTO.AR CREME 50+ 50LF 30ML,458,"€ 8,734"
Apr-25,Retailer,BIODERMA PHOTO.SP. G.CR.AGE 50+ 50LF 9983--,29,€ 610
Apr-25,Retailer,BIODERMA PHOTODERM SP.MINER 50+ 50LF 75G,129,"€ 2,410"
Apr-25,Retailer,BIODERMA SENSIB.AR CREME BB NEU 30LF 40ML,428,"€ 9,038"
Apr-25,Retailer,BIODERMA SENS.DEF. TUBE 40ML,389,"€ 6,522"
Apr-25,Retailer,BIODERMA SEN.DEF.R TUBE 40ML,197,"€ 3,392"
Apr-25,Retailer,BIODERMA ATODERM DUSCHGEL 100ML,5,€ 37
Apr-25,Retailer,BIODERMA ATODERM HUILE D DOU. 100ML,28,€ 203
Apr-25,Retailer,BIODERMA NODE DS+ SHAMPOO NEU 125ML,59,€ 913
Apr-25,Retailer,BIODERMA ATODERM DUSCHGEL NEU 1000ML,153,"€ 2,521"
Apr-25,Retailer,BIODERMA ATODERM HUIL.DOU.NEU 1000ML,97,"€ 2,096"
Apr-25,Retailer,BIODERMA SENSI.H2O REIN.LOE.EYE 125ML,80,"€ 1,263"
Apr-25,Retailer,BIODERMA SEB.KERA+ CREME GEL 30ML,48,€ 933
Apr-25,Retailer,BIODERMA ATODERM LIPPENSTICK 4G,203,"€ 1,106"
Apr-25,Retailer,BIODERMA ATODERM CREME ULTRA 500ML,299,"€ 6,027"
Apr-25,Retailer,BIODERMA ATODERM CREME ULTRA 200ML,18,€ 211
Apr-25,Retailer,BIODERMA PHOTODERM AQUAFLUIDE 50LF 40ML,194,"€ 3,845"
Apr-25,Retailer,BIODERMA PHOTO.PED SPRAY 50+ 50LF KDR 200ML,88,"€ 2,030"
Apr-25,Retailer,BIODERMA PHOTODERM AQUAFLU.HELL 40ML,76,"€ 1,329"
Apr-25,Retailer,BIODERMA SENS.DEF. SERUM 30ML,68,"€ 2,046"
Apr-25,Retailer,BIODERMA SEBIUM SERUM 30ML,27,€ 763
Apr-25,Retailer,BIODERMA HYDRABIO SERUM HYALU. 30ML,75,"€ 2,209"
Apr-25,Retailer,BIODERMA PHOTO.LEB SONNENCREME 30LF 100ML,0,€ 0
Apr-25,Retailer,BIODERMA PHOTODERM EAU SOLAIRE 30LF 200ML,9,€ 207
Apr-25,Retailer,BIODERMA PHOTODERM SPRAY 50+ 50LF 300ML,4,€ 99
Apr-25,Retailer,BIODERMA SENSI.H2O REI.LOT.PUMP 850ML,97,"€ 1,496"
Apr-25,Retailer,BIODERMA CICABIO CREME+ 40ML,183,"€ 1,950"
Apr-25,Retailer,BIODERMA CICABIO CREME+ 50+ 50LF 40ML,173,"€ 2,040"
Apr-25,Retailer,BIODERM.PIGMENTBIO SERUM VIT.C 15ML,1,€ 36
Apr-25,Retailer,BIODERM.PIGMENTBIO TAGESPFL.50+ 50LF 40ML,14,€ 394
Apr-25,Retailer,BIODERM.PIGMENTBIO REINIGUNG 200ML,31,€ 548
Apr-25,Retailer,BIODERM.PIGMENTBIO H2O MIZ.REIN 250ML,4,€ 45
Apr-25,Retailer,BIODERM.PIGMENTBIO CR.NACHTPFL. 50ML,28,€ 808
Apr-25,Retailer,BIODERMA SENSIBIO CL.MICE.OIL 150ML,54,€ 847
Apr-25,Retailer,BIODERMA SEBIU.AKN SET,0,€ 0
Apr-25,Retailer,BIODERMA SEB.HYDRA BALM CLEANS. 200ML,18,€ 240
Apr-25,Retailer,BIODERMA ATODERM HUILE D DOU. 500ML,79,"€ 1,063"
Apr-25,Retailer,BIODERMA ATODERM CR.ULTR.PUMP 200ML,59,€ 683
Apr-25,Retailer,BIODERM.PIGMENTBIO CR.SENS.AREA 75ML,27,€ 657
Apr-25,Retailer,BIODERM.PIGMENTBIO H2O MIZ.REIN 2 250ML,4,€ 70
Apr-25,Retailer,BIODERMA SENSI.AR+ BI-SERUM 30ML,104,"€ 3,074"
Apr-25,Retailer,BIODERMA SENSI.AR+ CREME 40ML,598,"€ 12,186"
Apr-25,Retailer,BIODERMA PHOT.XDEF CR.UNGET.50+ 50LF 40ML,54,€ 956
Apr-25,Retailer,BIODERMA PHOT.XDEF CR.S.HE.50+ 50LF 40ML,4,€ 82
Apr-25,Retailer,BIODERMA PHOT.XDEF CR.HELL 50+ 50LF 40ML,18,€ 328
Apr-25,Retailer,BIODERMA SENSI.AR+ SPRAY SOS 70ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM CR.N/TR.PUMP 500ML,2,€ 41
May-25,Pharmacies,BIODERMA ATODERM CR.N/TR.TUBE 200ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM CR.TROCKEN 200ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM CR.TROCKEN 500ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM HANDCREME 2018-- 50ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM KOERPERMILCH 200ML,0,€ 0
May-25,Pharmacies,BIODERMA HYDRABIO REINIG.MILCH 250ML,0,€ 0
May-25,Pharmacies,BIODERMA PHO.BRONZ TRO.SPR.V2 30LF 200ML,0,€ 0
May-25,Pharmacies,BIODERMA PHO.BRONZ TROCK.SPRAY 30LF 200ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTERPES LIPPENST.50+ 50LF 4G,0,€ 0
May-25,Pharmacies,BIODERMA PHOTO.MAX SONN.SPR.50+ 50LF 150ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTO.SKI CREM&STI.50+ 50LF 20ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTODERM AQ.FL.PO.CR. 3199-- 30ML,0,€ 0
May-25,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. MILD 250ML,"1,561","€ 21,019"
May-25,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 250ML,246,"€ 3,259"
May-25,Pharmacies,BIODERMA SEBIUM PEELING GEL 100ML,102,"€ 1,648"
May-25,Pharmacies,BIODERMA SENSI.DS+ CREME 470-- 40ML,254,"€ 5,398"
May-25,Pharmacies,BIODERMA SENSI.RI. CREME RICH 40ML,0,€ 0
May-25,Pharmacies,BIODERMA SENSIB.AR CREME 40ML,166,"€ 4,263"
May-25,Pharmacies,BIODERMA NODE K SHAMP.SCHUPP 150ML,68,"€ 1,244"
May-25,Pharmacies,BIODERMA CICABIO WUNDPFLE.CRE 40ML,129,"€ 1,770"
May-25,Pharmacies,BIODERMA PHOTO.MAX CR.UNGET.50+ 50LF 40ML,0,€ 0
May-25,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. 500ML,"2,491","€ 46,974"
May-25,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 500ML,397,"€ 7,344"
May-25,Pharmacies,BIODERMA SEB.HYDRA CREME 40ML,944,"€ 18,888"
May-25,Pharmacies,BIODERMA SENSI.LI. CRE.BERUHIG. 40ML,0,€ 0
May-25,Pharmacies,BIODERMA SENSIBIO REINIG.MILCH 250ML,90,"€ 1,582"
May-25,Pharmacies,BIODERMA SENSIBIO GEL AUGENPFL 15ML,555,"€ 11,599"
May-25,Pharmacies,BIODERMA SENSI.MA. MASK.BERUHIG 75ML,136,"€ 3,061"
May-25,Pharmacies,BIODERMA HYDRABIO FEUCHT.MASKE 75ML,6,€ 133
May-25,Pharmacies,BIODERMA HYDRABIO SERUM FEUCHT 40ML,406,"€ 11,224"
May-25,Pharmacies,BIODERMA ATODER.PP BALSAM 200ML,103,"€ 1,921"
May-25,Pharmacies,BIODERMA ATODERM HANDCREME 50ML,717,"€ 4,401"
May-25,Pharmacies,BIODERMA ATODERM STI.LIPP.PFL 4G,0,€ 0
May-25,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 7142-- 200ML,447,"€ 7,356"
May-25,Pharmacies,BIODERMA SEB.PO.RE CREME 30ML,243,"€ 5,152"
May-25,Pharmacies,BIODERMA PH.AKN M. SONNEN FLUID 30LF 40ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTO.AR CR.GETOE.50+ 50LF 30ML,0,€ 0
May-25,Pharmacies,BIODERMA NODE FL. SHAMPOO 200ML,59,€ 743
May-25,Pharmacies,BIODERMA PHO.AUTO. SP.SELBSTBR. 150ML,0,€ 0
May-25,Pharmacies,BIODERMA HYDRABIO H2O 4IN1 MIZ 250ML,179,"€ 2,417"
May-25,Pharmacies,BIODERMA HYDRABIO GES.WASS.TON 200ML,196,"€ 3,452"
May-25,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. 100ML,"1,953","€ 15,114"
May-25,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 100ML,198,"€ 1,559"
May-25,Pharmacies,BIODERMA SENSI.H2O MIZ.WA.PUMP 500ML,306,"€ 6,606"
May-25,Pharmacies,BIODERMA SEBIU.H2O LOTION PUMP 500ML,59,"€ 1,298"
May-25,Pharmacies,BIODERMA SEBIUM CREME GLOBAL 30ML,156,"€ 3,140"
May-25,Pharmacies,BIODERMA CICABIO CREM.ARNIKA+ 40ML,136,"€ 1,838"
May-25,Pharmacies,BIODERMA ATODERM DUSCHGEL 500ML,448,"€ 6,165"
May-25,Pharmacies,BIODERMA SE.H2O AR LOESUNG 250ML,"1,359","€ 19,361"
May-25,Pharmacies,BIODERMA ATODERM LIPP.BAL.BAU 15ML,319,"€ 3,427"
May-25,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 500ML,374,"€ 7,871"
May-25,Pharmacies,BIODERMA ATODE.INT BALS.NEUROD. 75ML,310,"€ 3,614"
May-25,Pharmacies,BIODERMA ATODE.INT BALS.NEUROD. 200ML,521,"€ 11,134"
May-25,Pharmacies,BIODERMA CICABIO WUND.CR.50+ 50LF 30ML,32,€ 471
May-25,Pharmacies,BIODERMA ATODE.INT BALS.NEUROD. 500ML,437,"€ 13,780"
May-25,Pharmacies,BIODERMA ATODE.INT GEL MOUSSANT 200ML,98,"€ 1,218"
May-25,Pharmacies,BIODERMA HYDRABIO PERFECTEUR 30LF 40ML,234,"€ 5,943"
May-25,Pharmacies,BIODERMA HYDRABIO H2O 4IN1 MIZ 100ML,254,"€ 2,056"
May-25,Pharmacies,BIODERMA HYDRABIO H2O 4IN1 MIZ 500ML,162,"€ 3,011"
May-25,Pharmacies,BIODERMA PHOTO.MAX AQU.FL.U.50+ 50LF 40ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTO.MAX AQU.FL.H.50+ 50LF 40ML,0,€ 0
May-25,Pharmacies,BIODERMA CICABIO WUNDPFLE.SAL 40ML,11,€ 124
May-25,Pharmacies,BIODERMA SENSIBIO REINIG.GEL 200ML,"1,081","€ 17,725"
May-25,Pharmacies,BIODERMA HYDRABIO CREME POT 50ML,308,"€ 7,532"
May-25,Pharmacies,BIODERMA HYDRABIO GEL CREME 40ML,300,"€ 7,156"
May-25,Pharmacies,BIODERMA SEBIU.MAT FL.MATT.CONT 30ML,165,"€ 3,019"
May-25,Pharmacies,BIODERMA PHOTOD.M CR.A.PIG.50+ 50LF 40ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM HUILE D DOU. 200ML,125,"€ 1,649"
May-25,Pharmacies,BIODERMA ATODERM DUSCHGEL 1000ML,11,€ 138
May-25,Pharmacies,BIODERMA ATODERM HUILE D DOU. 1000ML,0,€ 0
May-25,Pharmacies,BIODERMA SEBI.SENS CREME 30ML,278,"€ 5,539"
May-25,Pharmacies,BIODERMA ATODE.SOS SPRAY 50ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODE.SOS SPRAY 8977-- 200ML,0,€ 0
May-25,Pharmacies,BIODERMA HYDRABIO H20 MIZ.PUMP 500ML,22,€ 474
May-25,Pharmacies,BIODERMA SENSIBIO REINIG.GEL 500ML,773,"€ 16,527"
May-25,Pharmacies,BIODERMA SEBIUM CR.NI.PEEL 40ML,29,€ 689
May-25,Pharmacies,BIODERMA PHOTO.SP. G.CR.AGE 50+ 50LF 8559--,0,€ 0
May-25,Pharmacies,BIODERMA SENSI.H2O REIN.LOE.JUB 500ML,0,€ 0
May-25,Pharmacies,BIODERMA ATODE.INT GEL CREME 75ML,117,"€ 1,361"
May-25,Pharmacies,BIODERMA ATODE.INT GEL CREME 200ML,99,"€ 2,051"
May-25,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 100ML,164,"€ 1,448"
May-25,Pharmacies,BIODERMA HYDRABIO H2O MIZ.REIN 2 500ML,356,"€ 8,657"
May-25,Pharmacies,BIODERMA SEBIU.H2O REINIG.LOT. 2 500ML,384,"€ 9,415"
May-25,Pharmacies,BIODERMA SENSI.H2O REINIG.LOT. 2 500ML,"2,349","€ 59,388"
May-25,Pharmacies,BIODERMA SENSIBIO REINIG.GEL 100ML,449,"€ 3,939"
May-25,Pharmacies,BIODERMA SEBIUM REI.G.MOUSS. 200ML,63,€ 910
May-25,Pharmacies,BIODERM.BIPH.LIP.A DESINF.HAEND 100ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTO.MAX S.SP.50+2885 50LF 200ML,-2,-€ 58
May-25,Pharmacies,BIODERMA ATODE.INT GEL CREME 500ML,46,"€ 1,466"
May-25,Pharmacies,BIODERMA SEBIUM REI.G.M.AKT. 200ML,218,"€ 3,968"
May-25,Pharmacies,BIODERMA XMAS HYD CRE 2021--,0,€ 0
May-25,Pharmacies,BIODERMA XMAS SEN EYE 2021--,0,€ 0
May-25,Pharmacies,BIODERMA ATODE.INT AUGENCREME 100ML,306,"€ 7,898"
May-25,Pharmacies,BIODERMA PHOTO.SET AQUA-SET,4,€ 87
May-25,Pharmacies,BIODERMA PH.APR.S. CREME 200ML,145,"€ 2,546"
May-25,Pharmacies,BIODERMA PHOTODERM AQU.FL.H.50+ 50LF 40ML,2,€ 46
May-25,Pharmacies,BIODERMA PHOTODERM AQU.FL.U.50+ 50LF 40ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTODERM AQ.FL.PO.CR. 9865-- 30ML,0,€ 0
May-25,Pharmacies,BIODERMA PHO.AUTO. SPRAY 150ML,31,€ 542
May-25,Pharmacies,BIODERMA PHOTO.KID SONN.CRE.50+ 50LF 100ML,0,€ 0
May-25,Pharmacies,BIODERMA PHOTODERM CR.UNGET.50+ 50LF 40ML,258,"€ 5,692"
May-25,Pharmacies,BIODERMA PHOTODERM CR.HELL 50+ 50LF 40ML,97,"€ 2,121"
May-25,Pharmacies,BIODERMA PHOTODERM SPRAY 50+ 50LF 200ML,117,"€ 2,854"
May-25,Pharmacies,BIODERMA PH.AKN M. CREME 30-- 40ML,120,"€ 2,833"
May-25,Pharmacies,BIODERMA PHOTO.AR CREME 50+ 50LF 30ML,518,"€ 12,478"
May-25,Pharmacies,BIODERMA PHOTO.SP. G.CR.AGE 50+ 50LF 9983--,178,"€ 4,318"
May-25,Pharmacies,BIODERMA PHOTODERM SP.MINER 50+ 50LF 75G,183,"€ 4,295"
May-25,Pharmacies,BIODERMA PHOTODERM SPRAY 50+ 50LF 400ML,0,€ 0
May-25,Pharmacies,BIODERMA SENSIB.AR SET 5963--,0,€ 0
May-25,Pharmacies,BIODERMA SENSI.H2O SET,0,€ 0
May-25,Pharmacies,BIODERMA HYDRABIO H2O-SET,0,€ 0
May-25,Pharmacies,BIODERMA SEBIU.H2O SET,0,€ 0
May-25,Pharmacies,BIODERMA SENSIB.AR CREME BB NEU 30LF 40ML,490,"€ 13,110"
May-25,Pharmacies,BIODERMA SENS.DEF. TUBE 40ML,506,"€ 11,121"
May-25,Pharmacies,BIODERMA SEN.DEF.R TUBE 40ML,398,"€ 8,637"
May-25,Pharmacies,BIODERMA ATODERM DUSCHGEL 100ML,95,€ 610
May-25,Pharmacies,BIODERMA ATODERM HUILE D DOU. 100ML,98,€ 810
May-25,Pharmacies,BIODERMA NODE DS+ SHAMPOO NEU 125ML,129,"€ 2,405"
May-25,Pharmacies,BIODERMA ATODERM SET,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM DUSCHGEL NEU 1000ML,144,"€ 2,670"
May-25,Pharmacies,BIODERMA ATODERM HUIL.DOU.NEU 1000ML,180,"€ 4,699"
May-25,Pharmacies,BIODERMA HYDRABIO GEL-CREM.SET,0,€ 0
May-25,Pharmacies,BIODERMA SENSI.H2O REIN.LOE.EYE 125ML,175,"€ 3,296"
May-25,Pharmacies,BIODERMA SEB.KERA+ CREME GEL 30ML,170,"€ 3,608"
May-25,Pharmacies,BIODERMA XMAS SEN EYE 22--,0,€ 0
May-25,Pharmacies,BIODERMA XMAS SEN DEFEN 22--,0,€ 0
May-25,Pharmacies,BIODERMA XMAS HYD SERUM 22--,0,€ 0
May-25,Pharmacies,BIODERMA ATODERM LIPPENSTICK 4G,661,"€ 4,177"
May-25,Pharmacies,BIODERMA ATODERM CREME ULTRA 500ML,453,"€ 10,726"
May-25,Pharmacies,BIODERMA ATODERM CREME ULTRA 200ML,78,€ 996
May-25,Pharmacies,BIODERMA PHOTODERM SPR.FAMI.50+ 50LF 300ML,12,€ 406
May-25,Pharmacies,BIODERMA PHOTODERM AQUAFLUIDE 50LF 40ML,396,"€ 9,064"
May-25,Pharmacies,BIODERMA PHOTO.PED SPRAY 50+ 50LF KDR 200ML,175,"€ 4,850"
May-25,Pharmacies,BIODERMA PHOTODERM AQUAFLU.HELL 40ML,130,"€ 2,995"
May-25,Pharmacies,BIODERMA SENS.DEF. SERUM 30ML,218,"€ 7,935"
May-25,Pharmacies,BIODERMA ATODERM SET INT.BAUM 2023--,0,€ 0
May-25,Pharmacies,BIODERMA SEBIUM SERUM 30ML,135,"€ 4,868"
May-25,Pharmacies,BIODERMA HYDRABIO SERUM HYALU. 30ML,193,"€ 6,957"
May-25,Pharmacies,BIODERMA PHOTO.LEB SONNENCREME 30LF 100ML,14,€ 334
May-25,Pharmacies,BIODERMA PHOTODERM EAU SOLAIRE 30LF 200ML,96,"€ 2,671"
May-25,Pharmacies,BIODERMA PHOTODERM SPRAY 50+ 50LF 300ML,38,"€ 1,142"
May-25,Pharmacies,BIODERMA SENSI.H2O REI.LOT.PUMP 850ML,21,€ 530
May-25,Pharmacies,BIODERMA CICABIO CREME+ 40ML,480,"€ 6,897"
May-25,Pharmacies,BIODERMA CICABIO CREME+ 50+ 50LF 40ML,269,"€ 4,209"
May-25,Pharmacies,BIODERM.PIGMENTBIO SERUM VIT.C 15ML,128,"€ 4,961"
May-25,Pharmacies,BIODERM.PIGMENTBIO TAGESPFL.50+ 50LF 40ML,249,"€ 7,177"
May-25,Pharmacies,BIODERM.PIGMENTBIO REINIGUNG 200ML,231,"€ 4,778"
May-25,Pharmacies,BIODERM.PIGMENTBIO H2O MIZ.REIN 250ML,122,"€ 1,766"
May-25,Pharmacies,BIODERM.PIGMENTBIO CR.NACHTPFL. 50ML,137,"€ 4,652"
May-25,Pharmacies,BIODERMA SENSIBIO CL.MICE.OIL 150ML,213,"€ 4,441"
May-25,Pharmacies,BIODERMA SEBIU.AKN SET,29,€ 589
May-25,Pharmacies,BIODERMA SEB.HYDRA BALM CLEANS. 200ML,97,"€ 1,835"
May-25,Pharmacies,BIODERMA ATODERM HUILE D DOU. 500ML,149,"€ 2,911"
May-25,Pharmacies,BIODERMA ATODERM CR.ULTR.PUMP 200ML,293,"€ 4,571"
May-25,Pharmacies,BIODERM.PIGMENTBIO CR.SENS.AREA 75ML,286,"€ 8,015"
May-25,Pharmacies,BIODERM.PIGMENTBIO H2O MIZ.REIN 2 250ML,34,€ 628
May-25,Pharmacies,BIODERMA SENSI.AR+ BI-SERUM 30ML,155,"€ 5,979"
May-25,Pharmacies,BIODERMA SENSI.AR+ CREME 40ML,887,"€ 23,096"
May-25,Pharmacies,BIODERMA PHOT.XDEF CR.UNGET.50+ 50LF 40ML,230,"€ 5,477"
May-25,Pharmacies,BIODERMA PHOT.XDEF CR.S.HE.50+ 50LF 40ML,61,"€ 1,453"
May-25,Pharmacies,BIODERMA PHOT.XDEF CR.HELL 50+ 50LF 40ML,63,"€ 1,625"
May-25,Pharmacies,BIODERMA SENSI.H2O MIZELL.WASS. 30-- 500ML,338,"€ 6,503"
May-25,Pharmacies,BIODERMA SENSI.AR+ SPRAY SOS 70ML,43,€ 746
May-25,Retailer,BIODERMA SENSI.H2O MIZELL.WASS. MILD 250ML,323,"€ 4,042"
May-25,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 250ML,50,€ 552
May-25,Retailer,BIODERMA SEBIUM PEELING GEL 100ML,42,€ 574
May-25,Retailer,BIODERMA SENSI.DS+ CREME 470-- 40ML,400,"€ 6,459"
May-25,Retailer,BIODERMA SENSI.RI. CREME RICH 40ML,0,€ 0
May-25,Retailer,BIODERMA SENSIB.AR CREME 40ML,0,€ 0
May-25,Retailer,BIODERMA NODE K SHAMP.SCHUPP 150ML,79,"€ 1,235"
May-25,Retailer,BIODERMA CICABIO WUNDPFLE.CRE 40ML,0,€ 0
May-25,Retailer,BIODERMA SENSI.H2O MIZELL.WASS. 500ML,881,"€ 13,785"
May-25,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 500ML,125,"€ 2,083"
May-25,Retailer,BIODERMA SEB.HYDRA CREME 40ML,552,"€ 8,993"
May-25,Retailer,BIODERMA SENSIBIO REINIG.MILCH 250ML,72,"€ 1,030"
May-25,Retailer,BIODERMA SENSIBIO GEL AUGENPFL 15ML,578,"€ 9,290"
May-25,Retailer,BIODERMA SENSI.MA. MASK.BERUHIG 75ML,196,"€ 3,565"
May-25,Retailer,BIODERMA HYDRABIO FEUCHT.MASKE 75ML,0,€ 0
May-25,Retailer,BIODERMA HYDRABIO SERUM FEUCHT 40ML,141,"€ 3,248"
May-25,Retailer,BIODERMA ATODER.PP BALSAM 200ML,33,€ 515
May-25,Retailer,BIODERMA ATODERM HANDCREME 50ML,289,"€ 1,906"
May-25,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 7142-- 200ML,93,"€ 1,308"
May-25,Retailer,BIODERMA SEB.PO.RE CREME 30ML,236,"€ 4,085"
May-25,Retailer,BIODERMA NODE FL. SHAMPOO 200ML,13,€ 130
May-25,Retailer,BIODERMA HYDRABIO H2O 4IN1 MIZ 250ML,49,€ 539
May-25,Retailer,BIODERMA HYDRABIO GES.WASS.TON 200ML,287,"€ 4,134"
May-25,Retailer,BIODERMA SENSI.H2O MIZELL.WASS. 100ML,467,"€ 3,289"
May-25,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 100ML,87,€ 625
May-25,Retailer,BIODERMA SENSI.H2O MIZ.WA.PUMP 500ML,154,"€ 3,214"
May-25,Retailer,BIODERMA SEBIU.H2O LOTION PUMP 500ML,22,€ 460
May-25,Retailer,BIODERMA SEBIUM CREME GLOBAL 30ML,65,"€ 1,006"
May-25,Retailer,BIODERMA CICABIO CREM.ARNIKA+ 40ML,46,€ 490
May-25,Retailer,BIODERMA ATODERM DUSCHGEL 500ML,121,"€ 1,471"
May-25,Retailer,BIODERMA SE.H2O AR LOESUNG 250ML,980,"€ 11,261"
May-25,Retailer,BIODERMA ATODERM LIPP.BAL.BAU 15ML,119,"€ 1,051"
May-25,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 500ML,324,"€ 6,009"
May-25,Retailer,BIODERMA ATODE.INT BALS.NEUROD. 75ML,129,"€ 1,304"
May-25,Retailer,BIODERMA ATODE.INT BALS.NEUROD. 200ML,164,"€ 2,904"
May-25,Retailer,BIODERMA CICABIO WUND.CR.50+ 50LF 30ML,0,€ 0
May-25,Retailer,BIODERMA ATODE.INT BALS.NEUROD. 500ML,287,"€ 7,757"
May-25,Retailer,BIODERMA ATODE.INT GEL MOUSSANT 200ML,76,€ 758
May-25,Retailer,BIODERMA HYDRABIO PERFECTEUR 30LF 40ML,202,"€ 4,259"
May-25,Retailer,BIODERMA HYDRABIO H2O 4IN1 MIZ 100ML,65,€ 440
May-25,Retailer,BIODERMA HYDRABIO H2O 4IN1 MIZ 500ML,120,"€ 2,160"
May-25,Retailer,BIODERMA CICABIO WUNDPFLE.SAL 40ML,0,€ 0
May-25,Retailer,BIODERMA SENSIBIO REINIG.GEL 200ML,387,"€ 5,668"
May-25,Retailer,BIODERMA HYDRABIO CREME POT 50ML,221,"€ 4,368"
May-25,Retailer,BIODERMA HYDRABIO GEL CREME 40ML,291,"€ 5,502"
May-25,Retailer,BIODERMA SEBIU.MAT FL.MATT.CONT 30ML,109,"€ 1,635"
May-25,Retailer,BIODERMA ATODERM HUILE D DOU. 200ML,22,€ 237
May-25,Retailer,BIODERMA SEBI.SENS CREME 30ML,185,"€ 3,140"
May-25,Retailer,BIODERMA HYDRABIO H20 MIZ.PUMP 500ML,5,€ 97
May-25,Retailer,BIODERMA SENSIBIO REINIG.GEL 500ML,502,"€ 9,503"
May-25,Retailer,BIODERMA SEBIUM CR.NI.PEEL 40ML,33,€ 746
May-25,Retailer,BIODERMA ATODE.INT GEL CREME 75ML,70,€ 747
May-25,Retailer,BIODERMA ATODE.INT GEL CREME 200ML,53,"€ 1,050"
May-25,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 100ML,77,€ 608
May-25,Retailer,BIODERMA HYDRABIO H2O MIZ.REIN 2 500ML,420,"€ 8,380"
May-25,Retailer,BIODERMA SEBIU.H2O REINIG.LOT. 2 500ML,38,€ 809
May-25,Retailer,BIODERMA SENSI.H2O REINIG.LOT. 2 500ML,"3,317","€ 65,127"
May-25,Retailer,BIODERMA SENSIBIO REINIG.GEL 100ML,147,"€ 1,205"
May-25,Retailer,BIODERMA SEBIUM REI.G.MOUSS. 200ML,18,€ 227
