Channel Group,Source,Domain,Date,Funnel,Campaign,Result type,Cost,Results,Result Rate,Cost per Result,Impressions,Clicks,CTR,Reach,Views,ThruPlays,Engagements,Engagement Rate,CPC,CPM,View Rate,CPV,CPE
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 54,"53,430",98.80%,€ 0.00,"54,067",13,0.00%,"53,430",0,813,"1,920",3.60%,€ 4.13,€ 0.99,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 7,"7,457",97.20%,€ 0.00,"7,672",0,0.00%,"7,457",0,0,5,0.10%, € -   ,€ 0.91,0.00%, € -   ,€ 1.39
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 64,"61,039",95.00%,€ 0.00,"64,270",15,0.00%,"61,039",0,900,"2,153",3.30%,€ 4.27,€ 1.00,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"9,067",99.60%,€ 0.00,"9,099",0,0.00%,"9,067",0,0,1,0.00%, € -   ,€ 0.90,0.00%, € -   ,€ 8.17
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 134,"111,436",92.50%,€ 0.00,"120,534",13,0.00%,"111,436",0,"1,358","3,908",3.20%,€ 10.34,€ 1.11,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"7,962",100.00%,€ 0.00,"7,962",0,0.00%,"7,962",0,0,5,0.10%, € -   ,€ 1.01,0.00%, € -   ,€ 1.60
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 130,"107,773",92.30%,€ 0.00,"116,746",11,0.00%,"107,773",0,"1,293","3,877",3.30%,€ 11.81,€ 1.11,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Mar-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"7,132",99.20%,€ 0.00,"7,188",0,0.00%,"7,132",0,0,6,0.10%, € -   ,€ 1.05,0.00%, € -   ,€ 1.26
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 7,"6,790",100.00%,€ 0.00,"6,790",0,0.00%,"6,790",0,0,1,0.00%, € -   ,€ 1.04,0.00%, € -   ,€ 7.05
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 130,"100,890",90.10%,€ 0.00,"111,959",8,0.00%,"100,890",0,"1,293","3,657",3.30%,€ 16.27,€ 1.16,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 14,"13,199",97.60%,€ 0.00,"13,517",0,0.00%,"13,199",0,0,4,0.00%, € -   ,€ 1.06,0.00%, € -   ,€ 3.58
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 151,"116,182",89.10%,€ 0.00,"130,406",21,0.00%,"116,182",0,"1,012","2,998",2.30%,€ 7.17,€ 1.16,0.00%, € -   ,€ 0.05
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 137,"110,624",93.10%,€ 0.00,"118,829",9,0.00%,"110,624",0,696,"2,874",2.40%,€ 15.19,€ 1.15,0.00%, € -   ,€ 0.05
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 17,"14,869",94.90%,€ 0.00,"15,673",0,0.00%,"14,869",0,76,443,2.80%, € -   ,€ 1.07,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 170,"143,074",89.40%,€ 0.00,"160,029",15,0.00%,"143,074",0,"1,195","4,825",3.00%,€ 11.36,€ 1.06,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 29,"26,220",89.90%,€ 0.00,"29,165",0,0.00%,"26,220",0,254,"1,015",3.50%, € -   ,€ 0.98,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 147,"128,242",89.70%,€ 0.00,"142,997",25,0.00%,"128,242",0,841,"4,051",2.80%,€ 5.89,€ 1.03,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 35,"30,792",86.10%,€ 0.00,"35,762",0,0.00%,"30,792",0,336,"1,323",3.70%, € -   ,€ 0.98,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 33,"24,686",87.30%,€ 0.00,"28,278",0,0.00%,"24,686",0,344,"1,168",4.10%, € -   ,€ 1.17,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 139,"103,611",88.20%,€ 0.00,"117,490",30,0.00%,"103,611",0,853,"3,552",3.00%,€ 4.64,€ 1.18,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 27,"18,364",85.90%,€ 0.00,"21,369",0,0.00%,"18,364",0,284,"1,042",4.90%, € -   ,€ 1.28,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 113,"76,196",89.20%,€ 0.00,"85,407",17,0.00%,"76,196",0,998,"3,783",4.40%,€ 6.66,€ 1.33,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 21,"18,002",89.40%,€ 0.00,"20,131",0,0.00%,"18,002",0,208,863,4.30%, € -   ,€ 1.03,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 84,"74,455",94.70%,€ 0.00,"78,642",6,0.00%,"74,455",0,634,"2,845",3.60%,€ 14.03,€ 1.07,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 39,"35,933",96.20%,€ 0.00,"37,354",5,0.00%,"35,933",0,388,"1,393",3.70%,€ 7.85,€ 1.05,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 13,"11,826",94.50%,€ 0.00,"12,515",1,0.00%,"11,826",0,197,631,5.00%,€ 13.11,€ 1.05,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 36,"33,316",93.00%,€ 0.00,"35,822",7,0.00%,"33,316",0,360,"1,181",3.30%,€ 5.10,€ 1.00,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 12,"10,931",91.80%,€ 0.00,"11,908",0,0.00%,"10,931",0,147,505,4.20%, € -   ,€ 1.00,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 16,"16,871",99.00%,€ 0.00,"17,036",9,0.10%,"16,871",0,0,10,0.10%,€ 1.73,€ 0.92,0.00%, € -   ,€ 1.56
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 5,"5,678",99.60%,€ 0.00,"5,703",0,0.00%,"5,678",0,0,3,0.10%, € -   ,€ 0.89,0.00%, € -   ,€ 1.69
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 26,"25,815",99.10%,€ 0.00,"26,047",6,0.00%,"25,815",0,84,747,2.90%,€ 4.28,€ 0.99,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 5,"4,985",100.00%,€ 0.00,"4,985",0,0.00%,"4,985",0,0,2,0.00%, € -   ,€ 0.91,0.00%, € -   ,€ 2.28
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 5,"5,560",100.00%,€ 0.00,"5,560",0,0.00%,"5,560",0,0,2,0.00%, € -   ,€ 0.92,0.00%, € -   ,€ 2.56
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 29,"26,413",94.10%,€ 0.00,"28,068",4,0.00%,"26,413",0,112,811,2.90%,€ 7.16,€ 1.02,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 27,"25,143",91.60%,€ 0.00,"27,456",8,0.00%,"25,143",0,77,755,2.70%,€ 3.33,€ 0.97,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 5,"5,731",99.70%,€ 0.00,"5,751",0,0.00%,"5,731",0,0,2,0.00%, € -   ,€ 0.88,0.00%, € -   ,€ 2.53
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 27,"28,612",94.40%,€ 0.00,"30,314",6,0.00%,"28,612",0,105,879,2.90%,€ 4.51,€ 0.89,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 5,"6,134",99.30%,€ 0.00,"6,180",0,0.00%,"6,134",0,0,3,0.00%, € -   ,€ 0.82,0.00%, € -   ,€ 1.68
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 32,"31,240",95.90%,€ 0.00,"32,577",10,0.00%,"31,240",0,168,"1,211",3.70%,€ 3.16,€ 0.97,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 6,"6,898",99.60%,€ 0.00,"6,927",0,0.00%,"6,898",0,0,1,0.00%, € -   ,€ 0.82,0.00%, € -   ,€ 5.69
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 6,"5,322",100.00%,€ 0.00,"5,322",1,0.00%,"5,322",0,0,2,0.00%,€ 5.75,€ 1.08,0.00%, € -   ,€ 2.88
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 31,"25,103",96.40%,€ 0.00,"26,045",3,0.00%,"25,103",0,176,"1,049",4.00%,€ 10.46,€ 1.21,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 5,"5,660",100.00%,€ 0.00,"5,660",0,0.00%,"5,660",0,0,1,0.00%, € -   ,€ 0.90,0.00%, € -   ,€ 5.10
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 28,"26,035",94.60%,€ 0.00,"27,533",4,0.00%,"26,035",0,122,790,2.90%,€ 7.07,€ 1.03,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 4,"4,210",98.40%,€ 0.00,"4,279",0,0.00%,"4,210",0,0,2,0.00%, € -   ,€ 0.86,0.00%, € -   ,€ 1.85
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 21,"19,170",91.80%,€ 0.00,"20,877",2,0.00%,"19,170",0,88,619,3.00%,€ 10.36,€ 0.99,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 30,"30,214",98.10%,€ 0.00,"30,804",1,0.00%,"30,214",0,220,"1,307",4.20%,€ 30.38,€ 0.99,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 10,"10,778",98.30%,€ 0.00,"10,967",0,0.00%,"10,778",0,153,740,6.70%, € -   ,€ 0.91,0.00%, € -   ,€ 0.01
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 33,"27,458",100.00%,€ 0.00,"27,458",0,0.00%,"27,458",0,257,"1,362",5.00%, € -   ,€ 1.21,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 11,"10,483",98.80%,€ 0.00,"10,610",0,0.00%,"10,483",0,155,780,7.40%, € -   ,€ 1.06,0.00%, € -   ,€ 0.01
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 29,"24,432",99.10%,€ 0.00,"24,659",1,0.00%,"24,432",0,216,"1,149",4.70%,€ 29.18,€ 1.18,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 10,"9,742",95.10%,€ 0.00,"10,245",0,0.00%,"9,742",0,137,653,6.40%, € -   ,€ 1.00,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 32,"29,795",100.00%,€ 0.00,"29,795",0,0.00%,"29,795",0,197,"1,065",3.60%, € -   ,€ 1.09,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Feb-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 10,"11,726",100.00%,€ 0.00,"11,726",0,0.00%,"11,726",0,128,651,5.60%, € -   ,€ 0.88,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 18,"17,727",95.90%,€ 0.00,"18,482",0,0.00%,"17,727",0,215,"1,313",7.10%, € -   ,€ 0.96,0.00%, € -   ,€ 0.01
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 104,"86,157",94.30%,€ 0.00,"91,372",10,0.00%,"86,157",0,426,"2,688",2.90%,€ 10.38,€ 1.14,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 21,"19,832",97.00%,€ 0.00,"20,440",0,0.00%,"19,832",0,91,908,4.40%, € -   ,€ 1.01,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 86,"79,158",98.40%,€ 0.00,"80,406",12,0.00%,"79,158",0,319,"2,301",2.90%,€ 7.18,€ 1.07,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 85,"78,571",96.70%,€ 0.00,"81,293",15,0.00%,"78,571",0,305,"2,389",2.90%,€ 5.64,€ 1.04,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 22,"19,264",93.30%,€ 0.00,"20,637",0,0.00%,"19,264",0,97,853,4.10%, € -   ,€ 1.07,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 97,"87,705",93.30%,€ 0.00,"94,007",16,0.00%,"87,705",0,388,"2,640",2.80%,€ 6.09,€ 1.04,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 34,"31,217",86.20%,€ 0.00,"36,195",0,0.00%,"31,217",0,109,985,2.70%, € -   ,€ 0.93,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 95,"78,728",93.20%,€ 0.00,"84,437",13,0.00%,"78,728",0,329,"2,302",2.70%,€ 7.32,€ 1.13,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 36,"32,240",90.80%,€ 0.00,"35,517",0,0.00%,"32,240",0,102,930,2.60%, € -   ,€ 1.01,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 35,"30,351",86.60%,€ 0.00,"35,063",0,0.00%,"30,351",0,86,904,2.60%, € -   ,€ 1.01,0.00%, € -   ,€ 0.04
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 64,"58,357",100.00%,€ 0.00,"58,357",13,0.00%,"58,357",0,165,"1,395",2.40%,€ 4.96,€ 1.10,0.00%, € -   ,€ 0.05
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 29,"25,971",85.90%,€ 0.00,"30,250",0,0.00%,"25,971",0,73,605,2.00%, € -   ,€ 0.97,0.00%, € -   ,€ 0.05
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 30,"29,369",97.40%,€ 0.00,"30,144",4,0.00%,"29,369",0,38,469,1.60%,€ 7.54,€ 1.00,0.00%, € -   ,€ 0.06
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 20,"19,012",89.60%,€ 0.00,"21,213",0,0.00%,"19,012",0,0,13,0.10%, € -   ,€ 0.95,0.00%, € -   ,€ 1.55
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 21,"20,249",99.90%,€ 0.00,"20,263",8,0.00%,"20,249",0,0,12,0.10%,€ 2.61,€ 1.03,0.00%, € -   ,€ 1.74
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 36,"30,105",94.30%,€ 0.00,"31,927",5,0.00%,"30,105",0,284,"1,908",6.00%,€ 7.10,€ 1.11,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 38,"31,679",87.90%,€ 0.00,"36,036",0,0.00%,"31,679",0,422,"2,240",6.20%, € -   ,€ 1.05,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 44,"43,457",97.50%,€ 0.00,"44,570",5,0.00%,"43,457",0,770,"2,982",6.70%,€ 8.87,€ 0.99,0.00%, € -   ,€ 0.01
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 55,"41,080",86.70%,€ 0.00,"47,379",1,0.00%,"41,080",0,"1,157","3,453",7.30%,€ 54.72,€ 1.15,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 46,"49,065",96.40%,€ 0.00,"50,914",0,0.00%,"49,065",0,974,"3,439",6.80%, € -   ,€ 0.91,0.00%, € -   ,€ 0.01
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 40,"31,894",85.70%,€ 0.00,"37,202",0,0.00%,"31,894",0,939,"2,962",8.00%, € -   ,€ 1.09,0.00%, € -   ,€ 0.01
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 56,"50,474",96.40%,€ 0.00,"52,354",6,0.00%,"50,474",0,878,"3,325",6.40%,€ 9.35,€ 1.07,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 53,"34,591",84.20%,€ 0.00,"41,078",0,0.00%,"34,591",0,"1,027","2,934",7.10%, € -   ,€ 1.28,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 50,"30,731",78.30%,€ 0.00,"39,238",1,0.00%,"30,731",0,806,"2,612",6.70%,€ 50.18,€ 1.28,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 54,"48,689",96.30%,€ 0.00,"50,539",2,0.00%,"48,689",0,798,"3,008",6.00%,€ 26.95,€ 1.07,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 36,"24,890",83.10%,€ 0.00,"29,957",0,0.00%,"24,890",0,542,"1,594",5.30%, € -   ,€ 1.20,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 37,"35,701",94.40%,€ 0.00,"37,829",2,0.00%,"35,701",0,429,"1,602",4.20%,€ 18.40,€ 0.97,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 11,"11,298",98.20%,€ 0.00,"11,503",3,0.00%,"11,298",0,0,4,0.00%,€ 3.57,€ 0.93,0.00%, € -   ,€ 2.68
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 11,"9,957",100.00%,€ 0.00,"9,957",0,0.00%,"9,957",0,0,2,0.00%, € -   ,€ 1.06,0.00%, € -   ,€ 5.27
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 8,"9,091",96.90%,€ 0.00,"9,385",3,0.00%,"9,091",0,0,4,0.00%,€ 2.82,€ 0.90,0.00%, € -   ,€ 2.11
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 8,"8,540",98.90%,€ 0.00,"8,639",0,0.00%,"8,540",0,0,1,0.00%, € -   ,€ 0.95,0.00%, € -   ,€ 8.19
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 13,"19,586",98.10%,€ 0.00,"19,956",0,0.00%,"19,586",0,346,618,3.10%, € -   ,€ 0.65,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 13,"20,058",100.00%,€ 0.00,"20,058",0,0.00%,"20,058",0,62,575,2.90%, € -   ,€ 0.65,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 17,"28,033",100.00%,€ 0.00,"28,033",0,0.00%,"28,033",0,480,868,3.10%, € -   ,€ 0.61,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 17,"27,599",97.10%,€ 0.00,"28,419",0,0.00%,"27,599",0,84,636,2.20%, € -   ,€ 0.60,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 18,"27,158",100.00%,€ 0.00,"27,158",0,0.00%,"27,158",0,539,905,3.30%, € -   ,€ 0.65,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 17,"26,435",100.00%,€ 0.00,"26,435",0,0.00%,"26,435",0,67,638,2.40%, € -   ,€ 0.66,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 17,"23,915",97.90%,€ 0.00,"24,422",0,0.00%,"23,915",0,431,762,3.10%, € -   ,€ 0.68,0.00%, € -   ,€ 0.02
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 17,"23,097",100.00%,€ 0.00,"23,097",0,0.00%,"23,097",0,49,552,2.40%, € -   ,€ 0.72,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Instagram,Reach,€ 11,"14,952",100.00%,€ 0.00,"14,952",0,0.00%,"14,952",0,39,406,2.70%, € -   ,€ 0.72,0.00%, € -   ,€ 0.03
 Paid Social , meta , BIODERMA ,Jan-24,Awareness,BIO-2024-PostPushes-Facebook,Reach,€ 11,"15,311",96.20%,€ 0.00,"15,912",0,0.00%,"15,311",0,283,512,3.20%, € -   ,€ 0.67,0.00%, € -   ,€ 0.02
